index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
1452;Santos - Flamengo RJ;bet365;+160;+210;+179;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1453;Santos - Flamengo RJ;bwin;+140;+210;+179;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1454;Santos - Flamengo RJ;Marathonbet;+100;+240;+333;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1455;Santos - Flamengo RJ;Pinnacle;+156;+236;+196;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1456;Santos - Flamengo RJ;Unibet;+165;+220;+154;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1457;Santos - Flamengo RJ;William Hill;+154;+154;+154;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1479;Flamengo RJ - America MG;1xBet;-169;+296;+600;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1480;Flamengo RJ - America MG;bet-at-home;-192;+283;+484;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1481;Flamengo RJ - America MG;bet365;-189;+275;+475;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1482;Flamengo RJ - America MG;bwin;-189;+270;+475;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1483;Flamengo RJ - America MG;Marathonbet;-175;+296;+630;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1484;Flamengo RJ - America MG;Pinnacle;-250;+383;+847;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1485;Flamengo RJ - America MG;Unibet;-250;+340;+650;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1486;Flamengo RJ - America MG;William Hill;+650;+650;+650;Monday, 25 Jul 2016, 23:00;Final result 2:1 (0:0, 2:1);1;Flamengo RJ;America MG;25 Jul 2016; 2;1 ;2016
1508;Santos - Ponte Preta;1xBet;-122;+250;+430;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1509;Santos - Ponte Preta;bet-at-home;-182;+268;+480;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1510;Santos - Ponte Preta;bet365;-189;+260;+450;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1511;Santos - Ponte Preta;bwin;-189;+270;+475;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1512;Santos - Ponte Preta;Marathonbet;-125;+250;+440;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1513;Santos - Ponte Preta;Pinnacle;-213;+355;+705;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1514;Santos - Ponte Preta;Unibet;-200;+300;+500;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1515;Santos - Ponte Preta;William Hill;+500;+500;+500;Saturday, 16 Jul 2016, 21:30;Final result 3:1 (1:0, 2:1);1;Santos;Ponte Preta;16 Jul 2016; 3;1 ;2016
1537;Palmeiras - Santos;1xBet;+102;+240;+328;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1538;Palmeiras - Santos;bet-at-home;-109;+220;+290;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1539;Palmeiras - Santos;bet365;+100;+229;+240;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1540;Palmeiras - Santos;bwin;-111;+225;+275;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1541;Palmeiras - Santos;Marathonbet;+100;+240;+333;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1542;Palmeiras - Santos;Pinnacle;+123;+246;+247;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1543;Palmeiras - Santos;Unibet;+110;+220;+240;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1544;Palmeiras - Santos;William Hill;+240;+240;+240;Tuesday, 12 Jul 2016, 23:30;Final result 1:1 (1:0, 0:1);1;Palmeiras;Santos;12 Jul 2016; 1;1 ;2016
1566;Sport Recife - Palmeiras;1xBet;+200;+240;+152;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1567;Sport Recife - Palmeiras;bet-at-home;+187;+212;+138;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1568;Sport Recife - Palmeiras;bet365;+200;+220;+140;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1569;Sport Recife - Palmeiras;bwin;+185;+210;+135;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1570;Sport Recife - Palmeiras;Marathonbet;+202;+240;+150;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1571;Sport Recife - Palmeiras;Pinnacle;+206;+231;+150;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1572;Sport Recife - Palmeiras;Unibet;+170;+220;+145;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1573;Sport Recife - Palmeiras;William Hill;+145;+145;+145;Monday, 04 Jul 2016, 23:00;Final result 1:3 (0:1, 1:2);1;Sport Recife;Palmeiras;04 Jul 2016; 1;3 ;2016
1595;Figueirense - Atletico-MG;1xBet;+177;+229;+179;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1596;Figueirense - Atletico-MG;bet-at-home;+166;+209;+156;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1597;Figueirense - Atletico-MG;bet365;+210;+220;+129;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1598;Figueirense - Atletico-MG;bwin;+160;+210;+154;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1599;Figueirense - Atletico-MG;Marathonbet;+177;+229;+177;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1600;Figueirense - Atletico-MG;Pinnacle;+235;+235;+134;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1601;Figueirense - Atletico-MG;Unibet;+165;+220;+154;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1602;Figueirense - Atletico-MG;William Hill;+154;+154;+154;Sunday, 03 Jul 2016, 22:00;Final result 1:1 (0:1, 1:0);1;Figueirense;Atletico-MG;03 Jul 2016; 1;1 ;2016
1624;Botafogo RJ - Santa Cruz;1xBet;+112;+240;+290;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1625;Botafogo RJ - Santa Cruz;bet-at-home;-105;+222;+276;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1626;Botafogo RJ - Santa Cruz;bet365;-125;+240;+375;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1627;Botafogo RJ - Santa Cruz;bwin;-105;+210;+275;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1628;Botafogo RJ - Santa Cruz;Marathonbet;+110;+240;+292;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1629;Botafogo RJ - Santa Cruz;Pinnacle;-133;+285;+419;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1630;Botafogo RJ - Santa Cruz;Unibet;+100;+220;+260;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1631;Botafogo RJ - Santa Cruz;William Hill;+260;+260;+260;Sunday, 03 Jul 2016, 19:00;Final result 2:1 (2:0, 0:1);1;Botafogo RJ;Santa Cruz;03 Jul 2016; 2;1 ;2016
1653;Corinthians - Flamengo RJ;1xBet;-103;+250;+334;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1654;Corinthians - Flamengo RJ;bet-at-home;-116;+220;+315;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1655;Corinthians - Flamengo RJ;bet365;-125;+240;+375;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1656;Corinthians - Flamengo RJ;bwin;-120;+220;+320;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1657;Corinthians - Flamengo RJ;Marathonbet;-105;+250;+340;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1658;Corinthians - Flamengo RJ;Pinnacle;-109;+249;+359;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1659;Corinthians - Flamengo RJ;Unibet;-111;+229;+285;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1660;Corinthians - Flamengo RJ;William Hill;+285;+285;+285;Sunday, 03 Jul 2016, 19:00;Final result 4:0 (0:0, 4:0);1;Corinthians;Flamengo RJ;03 Jul 2016; 4;0 ;2016
1682;Ponte Preta - Sao Paulo;1xBet;+200;+240;+152;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1683;Ponte Preta - Sao Paulo;bet-at-home;-127;+237;+324;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1684;Ponte Preta - Sao Paulo;bet365;+100;+229;+280;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1685;Ponte Preta - Sao Paulo;bwin;-125;+225;+325;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1686;Ponte Preta - Sao Paulo;Marathonbet;+202;+240;+150;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1687;Ponte Preta - Sao Paulo;Pinnacle;+110;+231;+299;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1688;Ponte Preta - Sao Paulo;Unibet;-133;+240;+340;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1689;Ponte Preta - Sao Paulo;William Hill;+340;+340;+340;Sunday, 03 Jul 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Ponte Preta;Sao Paulo;03 Jul 2016; 1;0 ;2016
1711;Santos - Chapecoense-SC;1xBet;-161;+290;+565;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1712;Santos - Chapecoense-SC;bet-at-home;-185;+259;+514;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1713;Santos - Chapecoense-SC;bet365;-200;+290;+600;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1714;Santos - Chapecoense-SC;bwin;-189;+260;+500;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1715;Santos - Chapecoense-SC;Marathonbet;-167;+290;+590;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1716;Santos - Chapecoense-SC;Pinnacle;-200;+345;+646;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1717;Santos - Chapecoense-SC;Unibet;-182;+280;+475;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1718;Santos - Chapecoense-SC;William Hill;+475;+475;+475;Sunday, 03 Jul 2016, 19:00;Final result 3:0 (0:0, 3:0);1;Santos;Chapecoense-SC;03 Jul 2016; 3;0 ;2016
1740;Cruzeiro - Vitoria;1xBet;-196;+330;+680;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1741;Cruzeiro - Vitoria;bet-at-home;-196;+278;+511;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1742;Cruzeiro - Vitoria;bet365;-227;+320;+650;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1743;Cruzeiro - Vitoria;bwin;-200;+275;+500;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1744;Cruzeiro - Vitoria;Marathonbet;-200;+330;+690;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1745;Cruzeiro - Vitoria;Pinnacle;-217;+363;+705;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1746;Cruzeiro - Vitoria;Unibet;-182;+280;+475;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1747;Cruzeiro - Vitoria;William Hill;+475;+475;+475;Sunday, 03 Jul 2016, 14:00;Final result 2:2 (1:0, 1:2);1;Cruzeiro;Vitoria;03 Jul 2016; 2;2 ;2016
1769;Internacional - Gremio;1xBet;+131;+229;+246;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1770;Internacional - Gremio;bet-at-home;+114;+208;+234;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1771;Internacional - Gremio;bet365;+114;+220;+250;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1772;Internacional - Gremio;bwin;+110;+210;+229;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1773;Internacional - Gremio;Marathonbet;+129;+229;+248;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1774;Internacional - Gremio;Pinnacle;+131;+224;+252;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1775;Internacional - Gremio;Unibet;+120;+210;+220;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1776;Internacional - Gremio;William Hill;+220;+220;+220;Sunday, 03 Jul 2016, 14:00;Final result 0:1 (0:1, 0:0);1;Internacional;Gremio;03 Jul 2016; 0;1 ;2016
1798;Fluminense - Corinthians;1xBet;+175;+240;+174;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1799;Fluminense - Corinthians;bet-at-home;+185;+204;+143;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1800;Fluminense - Corinthians;bet365;+200;+240;+129;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1801;Fluminense - Corinthians;bwin;+185;+225;+125;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1802;Fluminense - Corinthians;Marathonbet;+175;+240;+172;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1803;Fluminense - Corinthians;Pinnacle;+229;+217;+147;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1804;Fluminense - Corinthians;Unibet;+179;+220;+140;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1805;Fluminense - Corinthians;William Hill;+140;+140;+140;Thursday, 16 Jun 2016, 23:00;Final result 1:0 (0:0, 1:0);1;Fluminense;Corinthians;16 Jun 2016; 1;0 ;2016
1827;Internacional - Atletico-MG;1xBet;+102;+250;+309;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1828;Internacional - Atletico-MG;bet-at-home;-110;+235;+275;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1829;Internacional - Atletico-MG;bet365;-110;+240;+300;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1830;Internacional - Atletico-MG;bwin;-115;+229;+280;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1831;Internacional - Atletico-MG;Marathonbet;+100;+250;+315;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1832;Internacional - Atletico-MG;Pinnacle;+102;+246;+316;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1833;Internacional - Atletico-MG;Unibet;-111;+229;+300;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1834;Internacional - Atletico-MG;William Hill;+300;+300;+300;Thursday, 16 Jun 2016, 22:30;Final result 2:0 (1:0, 1:0);1;Internacional;Atletico-MG;16 Jun 2016; 2;0 ;2016
1856;Coritiba - Palmeiras;1xBet;+177;+229;+179;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1857;Coritiba - Palmeiras;bet-at-home;+159;+206;+165;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1858;Coritiba - Palmeiras;bet365;+175;+240;+145;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1859;Coritiba - Palmeiras;bwin;+165;+229;+140;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1860;Coritiba - Palmeiras;Marathonbet;+177;+229;+177;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1861;Coritiba - Palmeiras;Pinnacle;+206;+220;+159;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1862;Coritiba - Palmeiras;Unibet;+179;+220;+145;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1863;Coritiba - Palmeiras;William Hill;+145;+145;+145;Thursday, 16 Jun 2016, 00:45;Final result 2:2 (1:1, 1:1);1;Coritiba;Palmeiras;16 Jun 2016; 2;2 ;2016
1885;Cruzeiro - Flamengo RJ;1xBet;-109;+260;+344;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1886;Cruzeiro - Flamengo RJ;bet-at-home;+114;+210;+229;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1887;Cruzeiro - Flamengo RJ;bet365;+110;+210;+280;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1888;Cruzeiro - Flamengo RJ;bwin;+104;+195;+260;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1889;Cruzeiro - Flamengo RJ;Marathonbet;-111;+260;+350;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1890;Cruzeiro - Flamengo RJ;Pinnacle;+124;+236;+254;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1891;Cruzeiro - Flamengo RJ;Unibet;+114;+220;+229;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1892;Cruzeiro - Flamengo RJ;William Hill;+229;+229;+229;Thursday, 16 Jun 2016, 00:45;Final result 0:1 (0:1, 0:0);1;Cruzeiro;Flamengo RJ;16 Jun 2016; 0;1 ;2016
1914;Botafogo RJ - America MG;1xBet;+131;+240;+236;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1915;Botafogo RJ - America MG;bet-at-home;-115;+217;+318;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1916;Botafogo RJ - America MG;bwin;-105;+190;+309;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1917;Botafogo RJ - America MG;Marathonbet;+129;+240;+236;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1918;Botafogo RJ - America MG;Pinnacle;-115;+256;+375;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1919;Botafogo RJ - America MG;Unibet;-118;+240;+300;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1920;Botafogo RJ - America MG;William Hill;-118;+220;+320;Thursday, 16 Jun 2016, 00:00;Final result 3:1 (3:0, 0:1);1;Botafogo RJ;America MG;16 Jun 2016; 3;1 ;2016
1943;Santa Cruz - Figueirense;1xBet;-122;+270;+390;Thursday, 16 Jun 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Santa Cruz;Figueirense;16 Jun 2016; 1;0 ;2016
