index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
177;FC Dallas - Minnesota United;bet365;+104;+260;+240;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
178;FC Dallas - Minnesota United;BetFinal;-104;+250;+240;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
179;FC Dallas - Minnesota United;bwin;+104;+250;+240;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
180;FC Dallas - Minnesota United;Coolbet;+104;+254;+257;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
181;FC Dallas - Minnesota United;Curebet;+102;+250;+279;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
182;FC Dallas - Minnesota United;Ditobet;-101;+241;+270;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
183;FC Dallas - Minnesota United;GGBET;+104;+278;+236;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
184;FC Dallas - Minnesota United;Lasbet;+104;+252;+283;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
185;FC Dallas - Minnesota United;Marathonbet;+104;+270;+245;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
186;FC Dallas - Minnesota United;N1 Bet;+110;+245;+227;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
