MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,1xBet_H,1xBet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Coolbet_H,Coolbet_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A,BetJoe_H,BetJoe_A
655,2017,Uni Lions,Rakuten Monkeys,2017-04-08,5,4,2.02,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
656,2017,Fubon Guardians,Chinatrust Brothers,2017-04-07,4,9,1.71,2.14,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
657,2017,Uni Lions,Rakuten Monkeys,2017-04-07,1,4,1.66,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
658,2017,Rakuten Monkeys,Chinatrust Brothers,2017-04-06,4,3,1.78,2.04,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
659,2017,Uni Lions,Fubon Guardians,2017-04-06,6,4,1.66,2.22,1.62,2.15,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
660,2017,Rakuten Monkeys,Chinatrust Brothers,2017-04-05,8,7,1.66,2.22,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
661,2017,Uni Lions,Fubon Guardians,2017-04-04,9,5,1.65,2.26,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
662,2017,Chinatrust Brothers,Uni Lions,2017-04-02,6,11,Na,Na,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
663,2017,Rakuten Monkeys,Fubon Guardians,2017-04-02,6,5,Na,Na,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
664,2017,Chinatrust Brothers,Uni Lions,2017-04-02,4,7,1.74,2.11,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
665,2017,Rakuten Monkeys,Fubon Guardians,2017-04-02,5,4,1.7,2.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
666,2017,Chinatrust Brothers,Fubon Guardians,2017-03-30,9,8,1.83,1.98,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
667,2017,Rakuten Monkeys,Uni Lions,2017-03-30,10,2,1.67,2.22,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
668,2017,Chinatrust Brothers,Fubon Guardians,2017-03-29,6,5,1.86,1.96,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
669,2017,Rakuten Monkeys,Uni Lions,2017-03-28,4,0,1.84,1.98,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
670,2017,Chinatrust Brothers,Uni Lions,2017-03-26,4,13,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
671,2017,Fubon Guardians,Rakuten Monkeys,2017-03-26,2,1,1.75,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
672,2017,Fubon Guardians,Chinatrust Brothers,2017-03-25,8,5,2.0,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
673,2018,Rakuten Monkeys,Uni Lions,2018-11-03,10,3,1.47,2.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
674,2018,Uni Lions,Rakuten Monkeys,2018-11-01,2,11,2.24,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
675,2018,Uni Lions,Rakuten Monkeys,2018-10-30,10,4,2.28,1.65,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
676,2018,Rakuten Monkeys,Uni Lions,2018-10-28,2,4,1.68,2.24,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
677,2018,Rakuten Monkeys,Uni Lions,2018-10-27,15,6,1.74,2.12,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
678,2018,Fubon Guardians,Uni Lions,2018-10-22,8,9,2.08,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
679,2018,Fubon Guardians,Uni Lions,2018-10-21,2,4,1.9,1.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
680,2018,Uni Lions,Fubon Guardians,2018-10-20,2,11,1.83,2.01,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
681,2018,Uni Lions,Fubon Guardians,2018-10-19,4,1,1.66,2.27,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
682,2018,Rakuten Monkeys,Uni Lions,2018-10-14,5,6,1.69,2.18,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
683,2018,Fubon Guardians,Chinatrust Brothers,2018-10-13,6,5,2.01,1.81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
684,2018,Rakuten Monkeys,Uni Lions,2018-10-13,13,1,1.54,2.49,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
685,2018,Uni Lions,Rakuten Monkeys,2018-10-12,10,16,1.77,2.07,1.85,1.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
686,2018,Chinatrust Brothers,Rakuten Monkeys,2018-10-11,5,1,2.18,1.69,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
687,2018,Chinatrust Brothers,Rakuten Monkeys,2018-10-09,5,4,1.9,1.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
688,2018,Rakuten Monkeys,Fubon Guardians,2018-10-07,7,5,1.57,2.42,1.55,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
689,2018,Uni Lions,Chinatrust Brothers,2018-10-07,1,0,1.89,1.93,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
690,2018,Chinatrust Brothers,Uni Lions,2018-10-06,6,10,1.88,1.93,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
691,2018,Fubon Guardians,Rakuten Monkeys,2018-10-06,11,5,1.98,1.84,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
692,2018,Rakuten Monkeys,Fubon Guardians,2018-10-05,8,5,1.71,2.14,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
693,2018,Fubon Guardians,Chinatrust Brothers,2018-10-04,5,2,1.78,2.06,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
694,2018,Uni Lions,Rakuten Monkeys,2018-10-04,13,4,1.95,1.86,1.9,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
695,2018,Uni Lions,Rakuten Monkeys,2018-10-03,6,7,2.17,1.7,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
696,2018,Rakuten Monkeys,Fubon Guardians,2018-10-02,5,4,1.56,2.45,1.55,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
697,2018,Uni Lions,Chinatrust Brothers,2018-10-02,10,1,1.59,2.38,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
698,2018,Chinatrust Brothers,Rakuten Monkeys,2018-09-30,11,6,2.22,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
699,2018,Fubon Guardians,Uni Lions,2018-09-30,4,5,2.25,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
700,2018,Chinatrust Brothers,Rakuten Monkeys,2018-09-29,2,4,2.28,1.63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
701,2018,Chinatrust Brothers,Rakuten Monkeys,2018-09-28,1,0,2.19,1.69,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
702,2018,Fubon Guardians,Chinatrust Brothers,2018-09-27,5,7,2.05,1.79,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
703,2018,Rakuten Monkeys,Uni Lions,2018-09-27,7,1,1.73,2.12,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
704,2018,Fubon Guardians,Chinatrust Brothers,2018-09-26,5,4,1.87,1.94,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
705,2018,Rakuten Monkeys,Uni Lions,2018-09-25,4,3,1.74,2.1,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
706,2018,Rakuten Monkeys,Fubon Guardians,2018-09-23,4,2,1.76,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
707,2018,Uni Lions,Chinatrust Brothers,2018-09-23,10,2,1.66,2.23,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
708,2018,Rakuten Monkeys,Fubon Guardians,2018-09-22,5,3,1.64,2.28,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
709,2018,Uni Lions,Chinatrust Brothers,2018-09-22,5,4,1.75,2.09,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
710,2018,Rakuten Monkeys,Fubon Guardians,2018-09-21,6,4,1.58,2.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
711,2018,Uni Lions,Chinatrust Brothers,2018-09-21,4,5,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
712,2018,Rakuten Monkeys,Chinatrust Brothers,2018-09-20,6,0,1.7,2.16,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
713,2018,Uni Lions,Fubon Guardians,2018-09-20,8,6,1.93,1.89,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
714,2018,Rakuten Monkeys,Chinatrust Brothers,2018-09-19,5,1,1.72,2.13,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
715,2018,Uni Lions,Fubon Guardians,2018-09-18,9,7,2.0,1.82,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
716,2018,Chinatrust Brothers,Fubon Guardians,2018-09-16,3,8,2.0,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
717,2018,Uni Lions,Rakuten Monkeys,2018-09-16,3,11,1.71,2.14,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
718,2018,Uni Lions,Rakuten Monkeys,2018-09-15,0,1,2.15,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
719,2018,Chinatrust Brothers,Fubon Guardians,2018-09-15,1,16,1.67,2.21,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
720,2018,Uni Lions,Rakuten Monkeys,2018-09-14,6,11,1.76,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
721,2018,Chinatrust Brothers,Fubon Guardians,2018-09-14,2,5,1.7,2.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
722,2018,Chinatrust Brothers,Uni Lions,2018-09-13,4,0,1.76,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
723,2018,Fubon Guardians,Rakuten Monkeys,2018-09-13,7,4,1.86,1.95,1.75,1.95,1.71,2.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
724,2018,Chinatrust Brothers,Uni Lions,2018-09-12,6,5,1.84,1.98,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
725,2018,Fubon Guardians,Rakuten Monkeys,2018-09-11,1,7,1.82,2.0,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
726,2018,Fubon Guardians,Chinatrust Brothers,2018-09-09,0,1,1.77,2.07,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
727,2018,Fubon Guardians,Chinatrust Brothers,2018-09-07,3,6,1.9,1.9,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
728,2018,Rakuten Monkeys,Uni Lions,2018-09-07,10,14,1.61,2.34,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
729,2018,Rakuten Monkeys,Fubon Guardians,2018-09-06,2,5,1.66,2.23,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
730,2018,Uni Lions,Chinatrust Brothers,2018-09-06,9,0,1.9,1.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
731,2018,Rakuten Monkeys,Fubon Guardians,2018-09-05,5,1,1.73,2.12,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
732,2018,Uni Lions,Chinatrust Brothers,2018-09-04,2,6,1.71,2.15,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
733,2018,Rakuten Monkeys,Chinatrust Brothers,2018-09-02,13,5,1.63,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
734,2018,Uni Lions,Fubon Guardians,2018-09-02,2,11,1.66,2.24,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
735,2018,Rakuten Monkeys,Chinatrust Brothers,2018-09-01,10,1,1.62,2.31,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
736,2018,Uni Lions,Fubon Guardians,2018-09-01,5,4,1.77,2.06,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
737,2018,Rakuten Monkeys,Chinatrust Brothers,2018-08-31,4,1,2.05,1.79,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
738,2018,Uni Lions,Fubon Guardians,2018-08-31,3,6,1.69,2.19,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
739,2018,Chinatrust Brothers,Fubon Guardians,2018-08-30,3,0,1.76,2.09,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
740,2018,Chinatrust Brothers,Fubon Guardians,2018-08-29,0,9,1.88,1.93,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
741,2018,Chinatrust Brothers,Uni Lions,2018-08-26,7,5,2.34,1.61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
742,2018,Fubon Guardians,Rakuten Monkeys,2018-08-26,14,1,2.16,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
743,2018,Fubon Guardians,Rakuten Monkeys,2018-08-25,9,7,2.66,1.49,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
744,2018,Fubon Guardians,Rakuten Monkeys,2018-08-24,5,8,2.13,1.72,Na,Na,2.0,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
745,2018,Fubon Guardians,Uni Lions,2018-08-23,6,3,2.01,1.81,2.02,1.7,2.0,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
746,2018,Fubon Guardians,Uni Lions,2018-08-22,13,3,1.78,2.06,1.75,1.95,1.71,2.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
747,2018,Uni Lions,Chinatrust Brothers,2018-08-19,3,5,1.63,2.29,Na,Na,1.6,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
748,2018,Fubon Guardians,Chinatrust Brothers,2018-08-16,4,6,1.73,2.13,Na,Na,1.66,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
749,2018,Rakuten Monkeys,Uni Lions,2018-08-16,10,6,1.82,2.0,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
750,2018,Rakuten Monkeys,Uni Lions,2018-08-15,7,11,1.73,2.12,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
751,2018,Chinatrust Brothers,Rakuten Monkeys,2018-08-12,4,3,1.99,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
752,2018,Fubon Guardians,Uni Lions,2018-08-12,7,13,2.25,1.65,2.3,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
753,2018,Chinatrust Brothers,Rakuten Monkeys,2018-08-11,1,3,2.07,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
754,2018,Fubon Guardians,Uni Lions,2018-08-11,5,14,2.08,1.76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
755,2018,Chinatrust Brothers,Rakuten Monkeys,2018-08-10,6,14,1.99,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
756,2018,Fubon Guardians,Uni Lions,2018-08-10,6,10,2.13,1.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
757,2018,Chinatrust Brothers,Uni Lions,2018-08-09,14,16,2.03,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
758,2018,Fubon Guardians,Rakuten Monkeys,2018-08-09,1,5,2.11,1.68,1.8,1.9,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
759,2018,Fubon Guardians,Rakuten Monkeys,2018-08-08,1,0,1.99,1.83,1.9,1.8,1.9,1.76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
760,2018,Chinatrust Brothers,Uni Lions,2018-08-07,7,5,1.84,1.98,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
761,2018,Chinatrust Brothers,Fubon Guardians,2018-08-05,2,5,1.73,2.12,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
762,2018,Uni Lions,Rakuten Monkeys,2018-08-05,3,1,1.78,2.05,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
763,2018,Chinatrust Brothers,Fubon Guardians,2018-08-04,10,2,1.77,2.07,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
764,2018,Uni Lions,Rakuten Monkeys,2018-08-04,3,2,1.87,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
765,2018,Chinatrust Brothers,Fubon Guardians,2018-08-03,6,9,1.54,2.51,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
766,2018,Uni Lions,Rakuten Monkeys,2018-08-03,4,2,1.9,1.91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
767,2018,Rakuten Monkeys,Chinatrust Brothers,2018-08-02,6,15,1.72,2.13,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
768,2018,Uni Lions,Fubon Guardians,2018-08-02,4,8,1.91,1.79,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
769,2018,Uni Lions,Fubon Guardians,2018-08-01,6,3,1.7,2.16,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
770,2018,Rakuten Monkeys,Chinatrust Brothers,2018-07-31,4,7,1.7,2.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
771,2018,Fubon Guardians,Chinatrust Brothers,2018-07-29,1,3,1.51,2.58,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
772,2018,Rakuten Monkeys,Uni Lions,2018-07-29,9,5,1.87,1.94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
773,2018,Fubon Guardians,Chinatrust Brothers,2018-07-28,3,6,1.9,1.91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
774,2018,Rakuten Monkeys,Uni Lions,2018-07-28,1,3,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
775,2018,Fubon Guardians,Chinatrust Brothers,2018-07-27,1,0,1.71,2.14,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
776,2018,Rakuten Monkeys,Uni Lions,2018-07-27,6,3,2.1,1.74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
777,2018,Chinatrust Brothers,Rakuten Monkeys,2018-07-26,8,15,2.07,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
778,2018,Fubon Guardians,Uni Lions,2018-07-26,6,11,2.23,1.66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
779,2018,Chinatrust Brothers,Rakuten Monkeys,2018-07-25,5,3,2.13,1.72,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
780,2018,Fubon Guardians,Uni Lions,2018-07-24,1,6,1.72,2.14,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
781,2018,Chinatrust Brothers,Uni Lions,2018-07-21,4,2,2.08,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
782,2018,Chinatrust Brothers,Uni Lions,2018-07-20,3,5,2.01,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
783,2018,Fubon Guardians,Rakuten Monkeys,2018-07-20,6,7,2.38,1.59,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
784,2018,Chinatrust Brothers,Fubon Guardians,2018-07-19,6,4,2.19,1.69,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
785,2018,Uni Lions,Rakuten Monkeys,2018-07-18,5,4,2.44,1.57,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
786,2018,Chinatrust Brothers,Fubon Guardians,2018-07-17,8,6,1.9,1.91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
787,2018,Rakuten Monkeys,Chinatrust Brothers,2018-07-15,6,5,1.72,2.13,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
788,2018,Uni Lions,Fubon Guardians,2018-07-15,5,7,1.6,2.36,1.55,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
789,2018,Rakuten Monkeys,Chinatrust Brothers,2018-07-14,2,10,1.68,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
790,2018,Uni Lions,Fubon Guardians,2018-07-14,4,8,1.63,2.31,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
791,2018,Rakuten Monkeys,Chinatrust Brothers,2018-07-13,8,5,1.39,3.03,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
792,2018,Uni Lions,Fubon Guardians,2018-07-13,0,3,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
793,2018,Rakuten Monkeys,Fubon Guardians,2018-07-12,5,3,1.65,2.25,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
794,2018,Uni Lions,Chinatrust Brothers,2018-07-12,0,0,1.82,2.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
795,2018,Uni Lions,Fubon Guardians,2018-06-24,10,2,1.49,2.66,1.42,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
796,2018,Uni Lions,Fubon Guardians,2018-06-23,12,9,1.7,2.16,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
797,2018,Uni Lions,Rakuten Monkeys,2018-06-21,4,0,1.78,2.04,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
798,2018,Fubon Guardians,Uni Lions,2018-06-19,10,3,1.82,2.0,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
799,2018,Rakuten Monkeys,Chinatrust Brothers,2018-06-19,9,5,1.46,2.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
800,2018,Rakuten Monkeys,Chinatrust Brothers,2018-06-17,3,1,1.62,2.31,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
801,2018,Rakuten Monkeys,Chinatrust Brothers,2018-06-16,7,6,1.49,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
802,2018,Uni Lions,Fubon Guardians,2018-06-15,1,12,1.65,2.26,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
803,2018,Chinatrust Brothers,Fubon Guardians,2018-06-14,3,1,1.77,2.07,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
804,2018,Uni Lions,Rakuten Monkeys,2018-06-13,5,6,1.65,2.25,1.57,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
805,2018,Chinatrust Brothers,Fubon Guardians,2018-06-12,9,4,2.07,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
