MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,Unibet_H,Unibet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Pinnacle_H,Pinnacle_A,William Hill_H,William Hill_A,Marathonbet_H,Marathonbet_A,1xBet_H,1xBet_A,Coolbet_H,Coolbet_A,Betago_H,Betago_A
1095,2012-2013,Anadolu Efes,Bandirma,2013-05-26,72,70,1.25,3.8,1.25,3.6,1.32,3.25,1.3,3.3,1.28,4.08,1.25,3.6,1.31,3.95,Na,Na,Na,Na,Na,Na
1096,2012-2013,Galatasaray,Pinar Karsiyaka,2013-05-25,70,54,1.15,5.0,1.17,4.5,1.14,5.0,1.14,5.0,1.19,5.5,1.18,4.5,1.18,5.9,Na,Na,Na,Na,Na,Na
1097,2012-2013,Anadolu Efes,Ankara Kolejliler,2013-05-23,97,61,1.05,9.0,1.05,8.0,1.06,10.0,1.07,7.5,1.06,11.75,1.06,7.5,1.07,12.0,Na,Na,Na,Na,Na,Na
1098,2012-2013,Pinar Karsiyaka,Fenerbahce,2013-05-21,81,78,1.6,2.29,1.65,2.0,1.65,2.2,1.6,2.25,1.7,2.29,1.62,2.2,1.69,2.34,Na,Na,Na,Na,Na,Na
1099,2012-2013,Tofas,Galatasaray,2013-05-21,49,82,7.75,1.07,6.2,1.1,7.0,1.1,6.5,1.09,8.11,1.11,5.5,1.12,8.19,1.11,Na,Na,Na,Na,Na,Na
1100,2012-2013,Besiktas,Bandirma,2013-05-20,74,81,1.5,2.5,1.45,2.5,1.52,2.45,1.48,2.54,1.56,2.59,1.5,2.5,1.65,2.42,Na,Na,Na,Na,Na,Na
1101,2012-2013,Ankara Kolejliler,Anadolu Efes,2013-05-20,79,96,3.4,1.3,3.6,1.25,3.75,1.25,3.3,1.3,3.66,1.33,3.4,1.29,4.09,1.29,Na,Na,Na,Na,Na,Na
1102,2012-2013,Fenerbahce,Pinar Karsiyaka,2013-05-18,68,74,1.4,2.85,1.3,3.2,1.35,3.0,1.35,3.0,1.38,3.32,1.33,3.4,1.42,3.15,Na,Na,Na,Na,Na,Na
1103,2012-2013,Galatasaray,Tofas,2013-05-18,92,64,1.04,9.75,1.05,8.5,1.04,12.0,1.06,8.0,Na,Na,1.05,10.0,1.05,15.0,Na,Na,Na,Na,Na,Na
1104,2012-2013,Anadolu Efes,Ankara Kolejliler,2013-05-17,76,79,1.08,7.25,1.1,6.2,1.11,6.5,1.11,6.0,1.11,8.01,1.08,6.5,1.1,9.3,Na,Na,Na,Na,Na,Na
1105,2012-2013,Bandirma,Besiktas,2013-05-17,68,65,1.4,2.85,1.35,2.9,1.32,3.25,1.35,3.0,1.45,3.0,1.36,2.88,1.42,3.15,Na,Na,Na,Na,Na,Na
1106,2012-2013,Pinar Karsiyaka,Erdemirspor,2013-05-15,92,65,1.1,6.5,1.12,5.5,1.07,9.0,1.11,6.0,1.12,7.39,1.12,5.5,1.14,5.0,Na,Na,Na,Na,Na,Na
1107,2012-2013,Anadolu Efes,Tofas,2013-05-13,86,72,1.08,7.25,1.12,5.5,1.13,5.25,1.08,7.0,1.12,7.0,1.12,5.5,1.14,5.5,Na,Na,Na,Na,Na,Na
1108,2012-2013,Eskisehir,Pinar Karsiyaka,2013-05-13,60,81,5.0,1.15,4.2,1.2,4.75,1.15,4.33,1.19,5.24,1.2,4.0,1.22,4.7,1.2,Na,Na,Na,Na,Na,Na
1109,2012-2013,Tofas,Bandirma,2013-11-05,76,77,2.85,1.4,2.5,1.45,2.5,1.5,2.65,1.44,2.88,1.48,2.25,1.57,2.66,1.49,Na,Na,Na,Na,Na,Na
1110,2012-2013,Pinar Karsiyaka,Anadolu Efes,2013-10-05,62,57,2.85,1.4,2.9,1.35,2.7,1.42,2.8,1.4,3.18,1.41,2.75,1.4,2.88,1.43,Na,Na,Na,Na,Na,Na
1111,2012-2013,Anadolu Efes,Besiktas,2013-07-05,90,74,1.3,3.5,1.3,3.2,1.28,3.5,1.33,3.1,1.36,3.47,Na,Na,1.23,3.9,Na,Na,Na,Na,Na,Na
1112,2012-2013,Antalya BB,Ankara Kolejliler,2013-07-05,73,103,9.0,1.06,7.0,1.07,9.0,1.07,7.5,1.07,11.75,1.06,4.75,1.14,5.2,1.19,Na,Na,Na,Na,Na,Na
1113,2012-2013,Aliaga Petkim,Bandirma,2013-05-05,70,87,3.9,1.24,3.6,1.25,3.75,1.25,3.7,1.25,3.97,1.29,4.0,1.22,4.15,1.24,Na,Na,Na,Na,Na,Na
1114,2012-2013,Galatasaray,Turk Telekom,2013-05-05,89,73,Na,Na,1.02,10.0,Na,Na,1.03,9.75,Na,Na,1.02,11.0,Na,Na,Na,Na,Na,Na,Na,Na
1115,2012-2013,Erdemirspor,Tofas,2013-04-05,70,79,Na,Na,2.0,1.65,2.35,1.57,2.35,1.55,2.5,1.6,2.38,1.62,2.35,1.61,Na,Na,Na,Na,Na,Na
1116,2012-2013,Ankara Kolejliler,Pinar Karsiyaka,2013-04-05,81,64,Na,Na,2.5,1.45,2.45,1.52,2.65,1.44,2.81,1.5,2.38,1.53,2.44,1.57,Na,Na,Na,Na,Na,Na
1117,2012-2013,Antalya BB,Hacettepe,2013-04-05,70,88,Na,Na,2.0,1.65,2.29,1.6,2.2,1.62,2.27,1.71,2.1,1.67,1.74,2.02,Na,Na,Na,Na,Na,Na
1118,2012-2013,Anadolu Efes,Gaziantep,2013-04-05,95,57,Na,Na,1.07,7.0,1.09,7.5,1.08,7.0,1.09,9.4,1.08,6.5,1.1,7.4,Na,Na,Na,Na,Na,Na
1119,2012-2013,Mersin BSB,Besiktas,2013-04-05,84,102,Na,Na,3.6,1.25,3.75,1.25,3.5,1.28,4.22,1.27,3.6,1.25,3.75,1.25,Na,Na,Na,Na,Na,Na
1120,2012-2013,Eskisehir,Fenerbahce,2013-03-05,67,83,10.0,1.04,8.5,1.05,10.5,1.05,9.25,1.04,11.25,1.07,Na,Na,9.9,1.06,Na,Na,Na,Na,Na,Na
1121,2012-2013,Mersin BSB,Anadolu Efes,2013-01-05,98,107,7.25,1.08,7.0,1.07,7.0,1.1,7.0,1.08,8.59,1.1,Na,Na,6.3,1.12,Na,Na,Na,Na,Na,Na
1122,2012-2013,Fenerbahce,Anadolu Efes,2013-04-29,86,90,1.38,2.95,1.35,2.9,1.35,3.0,1.4,2.8,1.39,3.28,1.36,2.88,1.4,3.15,Na,Na,Na,Na,Na,Na
1123,2012-2013,Bandirma,Antalya BB,2013-04-28,96,67,1.04,9.75,Na,Na,1.03,14.0,1.05,8.5,1.06,12.5,1.05,8.0,Na,Na,Na,Na,Na,Na,Na,Na
1124,2012-2013,Hacettepe,Galatasaray,2013-04-28,69,104,9.75,1.04,Na,Na,Na,Na,10.0,1.03,13.0,1.05,11.0,1.02,Na,Na,Na,Na,Na,Na,Na,Na
1125,2012-2013,Tofas,Eskisehir,2013-04-27,73,75,1.25,3.8,Na,Na,1.25,3.75,1.33,3.1,1.34,3.63,1.25,3.6,1.32,3.65,Na,Na,Na,Na,Na,Na
1126,2012-2013,Gaziantep,Aliaga Petkim,2013-04-27,84,70,1.5,2.5,Na,Na,1.55,2.4,1.44,2.65,1.61,2.48,1.53,2.38,Na,Na,Na,Na,Na,Na,Na,Na
1127,2012-2013,Besiktas,Ankara Kolejliler,2013-04-27,110,105,1.25,3.8,Na,Na,1.2,4.25,1.25,3.7,1.28,4.05,1.25,3.6,1.27,4.09,Na,Na,Na,Na,Na,Na
1128,2012-2013,Mersin BSB,Turk Telekom,2013-04-27,89,81,1.5,2.5,Na,Na,1.52,2.45,1.5,2.5,1.5,2.81,1.53,2.38,Na,Na,Na,Na,Na,Na,Na,Na
1129,2012-2013,Galatasaray,Bandirma,2013-04-25,83,75,1.2,4.34,1.25,3.6,1.22,4.0,1.19,4.33,1.25,4.48,1.22,4.0,1.26,4.2,Na,Na,Na,Na,Na,Na
1130,2012-2013,Aliaga Petkim,Fenerbahce,2013-04-24,71,79,5.0,1.15,5.0,1.14,4.5,1.18,4.75,1.15,4.71,1.23,4.59,1.17,5.7,1.17,Na,Na,Na,Na,Na,Na
1131,2012-2013,Antalya BB,Gaziantep,2013-04-24,68,87,1.96,1.8,2.0,1.65,2.1,1.7,2.15,1.65,2.06,1.85,2.0,1.73,2.1,1.81,Na,Na,Na,Na,Na,Na
1132,2012-2013,Turk Telekom,Hacettepe,2013-04-24,70,77,1.25,3.8,1.25,3.6,1.28,3.5,1.3,3.3,1.31,3.86,1.25,3.6,1.26,4.2,Na,Na,Na,Na,Na,Na
1133,2012-2013,Erdemirspor,Besiktas,2013-04-24,77,92,2.85,1.4,2.9,1.35,3.25,1.32,2.95,1.36,3.11,1.42,2.62,1.44,3.15,1.4,Na,Na,Na,Na,Na,Na
1134,2012-2013,Mersin BSB,Ankara Kolejliler,2013-04-24,91,94,2.29,1.6,2.2,1.55,2.25,1.62,2.2,1.62,2.29,1.7,2.1,1.67,2.24,1.71,Na,Na,Na,Na,Na,Na
1135,2012-2013,Bandirma,Hacettepe,2013-04-21,85,78,1.02,12.0,1.02,10.0,Na,Na,1.02,11.0,Na,Na,1.01,12.0,Na,Na,Na,Na,Na,Na,Na,Na
1136,2012-2013,Gaziantep,Galatasaray,2013-04-21,67,92,6.5,1.1,6.5,1.08,5.25,1.13,5.5,1.12,5.86,1.17,5.5,1.12,5.8,1.17,Na,Na,Na,Na,Na,Na
1137,2012-2013,Tofas,Aliaga Petkim,2013-04-20,76,66,1.4,2.85,1.45,2.5,1.5,2.5,1.44,2.65,1.47,2.89,1.4,2.75,1.45,2.92,Na,Na,Na,Na,Na,Na
1138,2012-2013,Ankara Kolejliler,Turk Telekom,2013-04-20,84,77,1.3,3.4,1.35,2.9,1.32,3.25,1.36,3.0,1.39,3.3,1.36,2.88,1.37,3.3,Na,Na,Na,Na,Na,Na
1139,2012-2013,Fenerbahce,Antalya BB,2013-04-20,90,78,1.02,12.0,1.05,8.5,1.06,9.5,1.02,11.0,Na,Na,1.01,12.0,Na,Na,Na,Na,Na,Na,Na,Na
1140,2012-2013,Mersin BSB,Erdemirspor,2013-04-20,61,88,1.6,2.29,1.65,2.0,1.57,2.35,1.53,2.4,1.6,2.5,1.57,2.25,1.64,2.38,Na,Na,Na,Na,Na,Na
1141,2012-2013,Besiktas,Eskisehir,2013-04-19,87,58,1.12,5.8,1.12,5.5,1.13,5.25,1.13,5.25,1.17,5.78,1.11,5.75,1.17,5.7,Na,Na,Na,Na,Na,Na
1142,2012-2013,Turk Telekom,Bandirma,2013-04-15,81,76,5.0,1.15,5.5,1.12,4.5,1.18,5.5,1.12,6.02,1.17,5.5,1.12,5.8,1.17,Na,Na,Na,Na,Na,Na
1143,2012-2013,Hacettepe,Gaziantep,2013-04-15,88,95,3.4,1.3,2.9,1.35,3.25,1.32,3.1,1.33,3.12,1.42,3.0,1.33,3.3,1.37,Na,Na,Na,Na,Na,Na
1144,2012-2013,Aliaga Petkim,Pinar Karsiyaka,2013-04-14,75,80,3.2,1.33,2.9,1.35,2.75,1.4,2.95,1.36,3.63,1.34,2.75,1.4,3.2,1.39,Na,Na,Na,Na,Na,Na
1145,2012-2013,Galatasaray,Fenerbahce,2013-04-14,66,53,1.4,2.85,1.35,2.9,1.4,2.75,1.36,2.95,1.37,3.36,1.4,2.75,1.44,2.95,Na,Na,Na,Na,Na,Na
1146,2012-2013,Erdemirspor,Ankara Kolejliler,2013-04-13,82,84,1.96,1.8,1.95,1.7,2.0,1.75,2.04,1.72,2.16,1.78,2.0,1.73,2.08,1.82,Na,Na,Na,Na,Na,Na
1147,2012-2013,Antalya BB,Tofas,2013-04-13,73,68,2.85,1.4,2.9,1.35,3.4,1.3,2.8,1.4,3.06,1.43,2.88,1.36,3.05,1.42,Na,Na,Na,Na,Na,Na
1148,2012-2013,Mersin BSB,Eskisehir,2013-04-13,83,87,1.6,2.29,1.45,2.5,1.5,2.5,1.48,2.54,1.6,2.5,1.5,2.5,1.55,2.6,Na,Na,Na,Na,Na,Na
1149,2012-2013,Besiktas,Aliaga Petkim,2013-08-04,79,66,1.2,4.34,1.2,4.2,1.22,4.0,1.19,4.33,1.24,4.54,1.22,4.0,1.23,4.59,Na,Na,Na,Na,Na,Na
1150,2012-2013,Fenerbahce,Hacettepe,2013-07-04,81,76,,16.0,1.01,12.0,Na,Na,1.01,23.0,Na,Na,1.01,12.0,Na,Na,Na,Na,Na,Na,Na,Na
1151,2012-2013,Pinar Karsiyaka,Antalya BB,2013-06-04,90,66,1.04,9.75,1.07,7.0,1.04,12.0,1.04,9.0,1.05,13.0,1.03,10.0,1.07,11.0,Na,Na,Na,Na,Na,Na
1152,2012-2013,Erdemirspor,Turk Telekom,2013-06-04,77,64,1.55,2.35,1.55,2.2,1.5,2.5,1.48,2.54,1.53,2.71,1.53,2.38,1.55,2.6,Na,Na,Na,Na,Na,Na
1153,2012-2013,Tofas,Galatasaray,2013-06-04,52,66,4.34,1.2,4.2,1.2,4.25,1.2,3.7,1.25,4.95,1.22,4.5,1.18,4.7,1.22,Na,Na,Na,Na,Na,Na
1154,2012-2013,Ankara Kolejliler,Eskisehir,2013-06-04,89,85,1.3,3.4,1.3,3.2,1.32,3.25,1.3,3.3,1.36,3.44,1.33,3.0,1.36,3.35,Na,Na,Na,Na,Na,Na
1155,2012-2013,Gaziantep,Bandirma,2013-06-04,73,83,3.4,1.3,3.5,1.25,3.5,1.28,3.1,1.33,3.69,1.33,3.25,1.3,3.5,1.34,Na,Na,Na,Na,Na,Na
1156,2012-2013,Bandirma,Fenerbahce,2013-01-04,91,88,1.96,1.8,1.85,1.75,2.0,1.75,1.87,1.87,2.02,1.88,1.9,1.8,1.94,1.94,Na,Na,Na,Na,Na,Na
1157,2012-2013,Antalya BB,Besiktas,2013-03-31,83,90,5.8,1.12,5.0,1.14,4.75,1.15,5.0,1.14,5.78,1.17,4.59,1.17,5.4,1.18,Na,Na,Na,Na,Na,Na
1158,2012-2013,Anadolu Efes,Ankara Kolejliler,2013-03-31,85,67,1.08,7.25,1.05,8.5,1.1,7.0,1.1,6.25,1.08,10.15,1.1,6.0,1.1,8.5,Na,Na,Na,Na,Na,Na
1159,2012-2013,Turk Telekom,Gaziantep,2013-03-30,67,90,1.7,2.1,1.6,2.1,1.67,2.15,1.72,2.04,1.78,2.17,1.73,2.0,1.73,2.22,Na,Na,Na,Na,Na,Na
1160,2012-2013,Eskisehir,Erdemirspor,2013-03-30,90,53,1.7,2.1,1.7,1.95,1.75,2.0,1.65,2.15,1.77,2.18,1.73,2.0,1.78,2.14,Na,Na,Na,Na,Na,Na
1161,2012-2013,Hacettepe,Tofas,2013-03-30,70,85,3.4,1.3,2.9,1.35,3.25,1.32,3.0,1.35,3.01,1.44,3.25,1.3,3.15,1.4,Na,Na,Na,Na,Na,Na
1162,2012-2013,Galatasaray,Pinar Karsiyaka,2013-03-30,94,73,1.25,3.8,1.25,3.6,1.25,3.75,1.26,3.6,1.29,4.0,1.22,4.0,1.31,3.75,Na,Na,Na,Na,Na,Na
1163,2012-2013,Mersin BSB,Aliaga Petkim,2013-03-30,81,91,1.6,2.29,1.55,2.2,1.5,2.5,1.48,2.54,1.56,2.61,1.53,2.38,1.57,2.54,Na,Na,Na,Na,Na,Na
1164,2012-2013,Bandirma,Pinar Karsiyaka,2013-03-27,65,73,1.4,2.85,1.35,2.9,1.35,3.0,1.36,2.95,1.41,3.17,1.36,2.88,1.41,3.1,Na,Na,Na,Na,Na,Na
1165,2012-2013,Fenerbahce,Gaziantep,2013-03-26,95,59,1.07,7.5,1.1,6.2,1.09,7.5,1.1,6.25,1.08,10.15,1.07,7.0,1.12,7.2,Na,Na,Na,Na,Na,Na
1166,2012-2013,Besiktas,Galatasaray,2013-03-25,72,76,2.85,1.4,2.7,1.4,2.75,1.4,2.95,1.36,2.8,1.5,2.62,1.44,2.85,1.47,Na,Na,Na,Na,Na,Na
1167,2012-2013,Erdemirspor,Anadolu Efes,2013-03-24,46,78,5.8,1.12,5.5,1.1,5.0,1.14,5.5,1.12,6.03,1.15,5.5,1.12,5.8,1.17,Na,Na,Na,Na,Na,Na
1168,2012-2013,Pinar Karsiyaka,Hacettepe,2013-03-23,83,69,1.03,11.0,1.02,10.0,1.04,12.0,1.05,8.5,Na,Na,1.03,10.0,1.04,14.0,Na,Na,Na,Na,Na,Na
1169,2012-2013,Eskisehir,Turk Telekom,2013-03-23,63,67,1.6,2.29,1.6,2.1,1.52,2.45,1.6,2.25,1.65,2.4,1.67,2.1,1.69,2.27,Na,Na,Na,Na,Na,Na
1170,2012-2013,Ankara Kolejliler,Aliaga Petkim,2013-03-23,80,76,1.3,3.4,1.4,2.7,1.32,3.25,1.4,2.8,1.39,3.3,1.36,2.88,1.37,3.3,Na,Na,Na,Na,Na,Na
1171,2012-2013,Mersin BSB,Antalya BB,2013-03-23,87,86,1.25,3.8,1.3,3.2,1.22,4.0,1.26,3.6,1.24,4.58,1.3,3.25,1.26,4.2,Na,Na,Na,Na,Na,Na
1172,2012-2013,Hacettepe,Besiktas,2013-03-18,57,84,3.8,1.25,3.6,1.25,3.75,1.25,3.6,1.26,4.01,1.29,Na,Na,3.8,1.3,Na,Na,Na,Na,Na,Na
1173,2012-2013,Aliaga Petkim,Erdemirspor,2013-03-17,66,72,1.4,2.85,1.35,2.9,1.4,2.75,1.35,3.0,1.33,3.69,1.36,2.88,1.45,2.92,Na,Na,Na,Na,Na,Na
1174,2012-2013,Turk Telekom,Fenerbahce,2013-03-17,80,90,4.34,1.2,4.5,1.17,4.25,1.2,4.2,1.2,4.58,1.24,4.5,1.18,4.9,1.21,Na,Na,Na,Na,Na,Na
1175,2012-2013,Anadolu Efes,Eskisehir,2013-03-17,83,82,1.03,10.5,1.02,10.0,Na,Na,1.02,11.0,Na,Na,1.02,10.0,Na,Na,Na,Na,Na,Na,Na,Na
1176,2012-2013,Gaziantep,Tofas,2013-03-16,69,78,1.3,3.4,1.3,3.2,1.32,3.25,1.36,3.0,1.33,3.65,1.36,2.88,1.37,3.3,Na,Na,Na,Na,Na,Na
1177,2012-2013,Mersin BSB,Galatasaray,2013-03-16,68,95,4.34,1.2,4.2,1.2,4.0,1.22,3.7,1.25,4.55,1.24,4.5,1.18,4.8,1.22,Na,Na,Na,Na,Na,Na
1178,2012-2013,Besiktas,Bandirma,2013-11-03,56,67,2.29,1.6,2.1,1.6,2.25,1.62,2.25,1.6,2.4,1.65,2.1,1.67,2.34,1.66,Na,Na,Na,Na,Na,Na
1179,2012-2013,Tofas,Fenerbahce,2013-10-03,81,73,5.0,1.15,4.2,1.2,4.5,1.18,4.75,1.15,5.2,1.2,4.5,1.18,5.5,1.18,Na,Na,Na,Na,Na,Na
1180,2012-2013,Pinar Karsiyaka,Gaziantep,2013-09-03,57,66,1.15,5.0,1.14,5.0,1.18,4.5,1.19,4.33,1.18,5.6,1.18,4.5,1.2,5.09,Na,Na,Na,Na,Na,Na
1181,2012-2013,Erdemirspor,Antalya BB,2013-09-03,77,50,1.25,3.8,1.3,3.2,1.25,3.75,1.26,3.6,1.28,4.08,1.25,3.6,1.33,3.55,Na,Na,Na,Na,Na,Na
1182,2012-2013,Eskisehir,Aliaga Petkim,2013-09-03,67,72,1.7,2.1,1.7,1.95,1.62,2.25,1.65,2.15,1.69,2.31,1.67,2.1,1.71,2.24,Na,Na,Na,Na,Na,Na
1183,2012-2013,Ankara Kolejliler,Galatasaray,2013-09-03,86,94,4.34,1.2,4.2,1.2,4.25,1.2,4.5,1.18,4.98,1.21,4.0,1.22,4.33,1.25,Na,Na,Na,Na,Na,Na
1184,2012-2013,Mersin BSB,Hacettepe,2013-09-03,89,69,1.15,5.0,1.2,4.2,1.18,4.5,1.17,4.59,1.22,4.93,1.18,4.5,1.27,4.15,Na,Na,Na,Na,Na,Na
1185,2012-2013,Anadolu Efes,Turk Telekom,2013-09-03,74,69,1.04,10.0,1.05,8.5,1.02,16.0,1.04,9.25,Na,Na,1.03,10.0,Na,Na,Na,Na,Na,Na,Na,Na
1186,2012-2013,Fenerbahce,Pinar Karsiyaka,2013-04-03,78,76,1.2,4.34,1.2,4.2,1.18,4.5,1.2,4.25,1.22,4.84,1.2,4.25,1.25,4.33,Na,Na,Na,Na,Na,Na
1187,2012-2013,Gaziantep,Besiktas,2013-03-03,76,66,2.5,1.5,2.7,1.4,2.54,1.47,2.65,1.44,2.66,1.54,2.5,1.5,2.68,1.52,Na,Na,Na,Na,Na,Na
1188,2012-2013,Aliaga Petkim,Anadolu Efes,2013-03-03,57,59,5.8,1.12,5.5,1.12,5.0,1.14,5.0,1.14,7.13,1.12,4.75,1.14,5.4,1.18,Na,Na,Na,Na,Na,Na
1189,2012-2013,Turk Telekom,Tofas,2013-02-03,76,70,1.8,1.96,Na,Na,1.75,2.0,1.87,1.87,1.93,1.98,Na,Na,1.9,1.98,Na,Na,Na,Na,Na,Na
1190,2012-2013,Antalya BB,Eskisehir,2013-02-03,59,71,2.1,1.7,Na,Na,2.25,1.62,2.15,1.65,2.27,1.71,Na,Na,2.24,1.71,Na,Na,Na,Na,Na,Na
1191,2012-2013,Galatasaray,Erdemirspor,2013-02-03,84,61,1.05,9.0,Na,Na,1.02,16.0,1.06,7.75,1.07,11.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1192,2012-2013,Hacettepe,Ankara Kolejliler,2013-02-03,85,92,2.85,1.4,Na,Na,3.0,1.35,3.0,1.35,3.25,1.4,Na,Na,3.35,1.36,Na,Na,Na,Na,Na,Na
1193,2012-2013,Mersin BSB,Bandirma,2013-02-03,90,92,4.34,1.2,Na,Na,3.75,1.25,4.2,1.2,4.25,1.27,Na,Na,4.5,1.24,Na,Na,Na,Na,Na,Na
1194,2012-2013,Besiktas,Fenerbahce,2013-02-25,70,78,2.85,1.4,2.7,1.4,3.0,1.35,2.8,1.4,2.95,1.46,2.62,1.44,2.92,1.45,Na,Na,Na,Na,Na,Na
1195,2012-2013,Anadolu Efes,Antalya BB,2013-02-24,96,72,1.02,12.0,1.02,10.0,Na,Na,1.04,9.0,Na,Na,1.02,11.0,Na,Na,Na,Na,Na,Na,Na,Na
1196,2012-2013,Aliaga Petkim,Turk Telekom,2013-02-24,81,79,1.33,3.25,1.35,2.9,1.32,3.25,1.35,3.0,1.38,3.31,1.4,2.75,1.39,3.2,Na,Na,Na,Na,Na,Na
1197,2012-2013,Ankara Kolejliler,Bandirma,2013-02-24,76,81,3.4,1.3,2.9,1.35,3.0,1.35,3.1,1.34,3.63,1.34,3.25,1.3,3.55,1.33,Na,Na,Na,Na,Na,Na
1198,2012-2013,Pinar Karsiyaka,Tofas,2013-02-23,87,77,1.07,7.75,1.1,6.2,1.09,7.5,1.1,6.25,1.12,7.81,1.1,6.0,1.1,8.5,Na,Na,Na,Na,Na,Na
1199,2012-2013,Erdemirspor,Hacettepe,2013-02-23,69,71,1.2,4.25,1.2,3.4,1.22,4.0,1.25,3.7,1.24,4.65,1.2,4.25,1.24,4.5,Na,Na,Na,Na,Na,Na
1200,2012-2013,Mersin BSB,Gaziantep,2013-02-23,86,98,1.3,3.4,1.3,3.2,1.32,3.25,1.34,3.1,1.36,3.46,1.3,3.25,1.38,3.25,Na,Na,Na,Na,Na,Na
1201,2012-2013,Eskisehir,Galatasaray,2013-02-23,59,69,7.5,1.08,5.5,1.07,6.0,1.12,6.0,1.11,7.41,1.12,6.0,1.1,7.2,1.12,Na,Na,Na,Na,Na,Na
1202,2012-2013,Mersin BSB,Fenerbahce,2013-02-18,77,81,5.8,1.12,5.0,1.14,5.0,1.14,5.25,1.13,6.38,1.14,5.0,1.13,6.0,1.17,Na,Na,Na,Na,Na,Na
1203,2012-2013,Galatasaray,Anadolu Efes,2013-02-17,77,70,2.29,1.6,2.2,1.55,2.25,1.62,2.45,1.5,2.44,1.63,2.25,1.57,2.48,1.59,Na,Na,Na,Na,Na,Na
1204,2012-2013,Bandirma,Erdemirspor,2013-02-17,92,68,1.12,5.8,1.12,5.5,1.12,6.0,1.12,5.75,Na,Na,1.11,5.75,1.09,9.19,Na,Na,Na,Na,Na,Na
1205,2012-2013,Tofas,Besiktas,2013-02-17,62,74,3.4,1.3,3.2,1.3,3.0,1.35,3.1,1.33,3.27,1.39,3.0,1.33,3.3,1.37,Na,Na,Na,Na,Na,Na
1206,2012-2013,Turk Telekom,Pinar Karsiyaka,2013-02-16,65,84,5.15,1.14,5.0,1.14,4.5,1.18,4.75,1.15,5.21,1.2,4.59,1.17,4.8,1.22,Na,Na,Na,Na,Na,Na
1207,2012-2013,Antalya BB,Aliaga Petkim,2013-02-16,83,78,1.88,1.88,1.75,1.85,1.75,2.0,1.75,2.0,1.95,1.95,1.75,1.95,1.84,2.04,Na,Na,Na,Na,Na,Na
1208,2012-2013,Gaziantep,Ankara Kolejliler,2013-02-16,79,86,1.88,1.88,1.75,1.85,1.9,1.8,1.75,2.0,1.81,2.11,1.8,1.91,1.94,1.94,Na,Na,Na,Na,Na,Na
1209,2012-2013,Hacettepe,Eskisehir,2013-02-16,62,70,1.96,1.8,1.75,1.85,2.0,1.75,1.87,1.87,2.0,1.9,1.91,1.8,1.94,1.94,Na,Na,Na,Na,Na,Na
1210,2012-2013,Anadolu Efes,Hacettepe,2013-04-02,91,61,,16.0,1.01,12.0,1.02,16.0,1.01,34.0,Na,Na,,16.0,Na,Na,Na,Na,Na,Na,Na,Na
1211,2012-2013,Ankara Kolejliler,Fenerbahce,2013-03-02,74,92,3.9,1.24,3.6,1.25,4.25,1.2,4.2,1.2,3.79,1.32,5.5,1.12,4.09,1.27,Na,Na,Na,Na,Na,Na
1212,2012-2013,Besiktas,Pinar Karsiyaka,2013-03-02,59,70,1.6,2.29,1.5,2.35,1.55,2.4,1.5,2.45,1.63,2.43,1.5,2.5,1.6,2.46,Na,Na,Na,Na,Na,Na
1213,2012-2013,Erdemirspor,Gaziantep,2013-02-02,91,89,1.3,3.4,1.35,2.9,1.32,3.25,1.36,3.0,1.38,3.36,Na,Na,1.36,3.35,Na,Na,Na,Na,Na,Na
1214,2012-2013,Eskisehir,Bandirma,2013-02-02,67,69,5.8,1.12,6.2,1.1,5.5,1.12,6.25,1.1,7.25,1.12,Na,Na,7.5,1.12,Na,Na,Na,Na,Na,Na
1215,2012-2013,Aliaga Petkim,Galatasaray,2013-02-02,77,78,5.0,1.15,5.0,1.14,4.75,1.15,4.59,1.17,5.09,1.21,Na,Na,5.8,1.17,Na,Na,Na,Na,Na,Na
1216,2012-2013,Antalya BB,Turk Telekom,2013-02-02,77,88,1.4,2.85,1.45,2.5,1.4,2.75,1.42,2.75,1.43,3.09,Na,Na,1.43,3.0,Na,Na,Na,Na,Na,Na
1217,2012-2013,Mersin BSB,Tofas,2013-02-02,85,88,1.22,4.05,1.25,3.6,1.25,3.75,1.2,4.25,1.25,4.42,Na,Na,1.31,3.75,Na,Na,Na,Na,Na,Na
1218,2012-2013,Turk Telekom,Besiktas,2013-01-28,59,85,3.8,1.25,3.6,1.25,3.75,1.25,3.6,1.26,3.72,1.32,3.25,1.3,3.95,1.29,Na,Na,Na,Na,Na,Na
1219,2012-2013,Bandirma,Anadolu Efes,2013-01-27,82,76,1.96,1.8,1.8,1.8,Na,Na,1.95,1.75,1.95,1.95,1.9,1.8,2.1,1.81,Na,Na,Na,Na,Na,Na
1220,2012-2013,Fenerbahce,Erdemirspor,2013-01-27,82,77,1.05,9.0,1.07,7.0,1.06,10.0,1.06,8.0,1.06,11.75,1.06,7.5,1.06,12.0,Na,Na,Na,Na,Na,Na
1221,2012-2013,Galatasaray,Antalya BB,2013-01-26,85,65,1.03,10.5,1.03,9.0,1.04,12.0,1.05,8.5,Na,Na,1.03,10.0,1.05,13.0,Na,Na,Na,Na,Na,Na
